ticker,commodity,year,date,open,high,low,close,volume
CL=F,Crude Oil,2023,18-04-2023,81,81.48000336,79.87000275,80.86000061,96290
CL=F,Crude Oil,2023,19-04-2023,80.91999817,81.18000031,78.45999908,79.16000366,78310
CL=F,Crude Oil,2023,20-04-2023,78.87000275,78.88999939,76.97000122,77.29000092,361413
CL=F,Crude Oil,2023,21-04-2023,77.12999725,78.38999939,76.72000122,77.87000275,291114
CL=F,Crude Oil,2023,24-04-2023,77.97000122,79.18000031,76.72000122,78.76000214,306720
CL=F,Crude Oil,2023,25-04-2023,78.73999786,79.06999969,76.5,77.06999969,361646
CL=F,Crude Oil,2023,26-04-2023,77.08000183,77.93000031,74.05000305,74.30000305,497778
CL=F,Crude Oil,2023,27-04-2023,74.37999725,75.27999878,74.02999878,74.76000214,345880
CL=F,Crude Oil,2023,28-04-2023,74.91000366,76.91999817,73.93000031,76.77999878,328399
CL=F,Crude Oil,2023,01-05-2023,76.66000366,76.69000244,74.52999878,75.66000366,215017
CL=F,Crude Oil,2023,02-05-2023,75.76000214,76.11000061,71.41999817,71.66000366,417820
CL=F,Crude Oil,2023,03-05-2023,71.55999756,71.79000092,67.94999695,68.59999847,490523
CL=F,Crude Oil,2023,04-05-2023,68.16000366,69.83999634,63.63999939,68.55999756,412495
CL=F,Crude Oil,2023,05-05-2023,68.69999695,71.80999756,68.48000336,71.33999634,330585
CL=F,Crude Oil,2023,08-05-2023,71.34999847,73.69000244,71.04000092,73.16000366,290076
CL=F,Crude Oil,2023,09-05-2023,72.83999634,73.77999878,71.33999634,73.70999908,317493
CL=F,Crude Oil,2023,10-05-2023,73.58000183,73.88999939,71.80000305,72.55999756,351506
CL=F,Crude Oil,2023,11-05-2023,72.76999664,73.5,70.62999725,70.87000275,365892
CL=F,Crude Oil,2023,12-05-2023,71.41999817,71.77999878,69.93000031,70.04000092,275435
CL=F,Crude Oil,2023,15-05-2023,70.04000092,71.69000244,69.41000366,71.11000061,259013
CL=F,Crude Oil,2023,16-05-2023,71.31999969,71.79000092,70.44999695,70.86000061,232328
CL=F,Crude Oil,2023,17-05-2023,70.59999847,73.26000214,70.04000092,72.83000183,273708
CL=F,Crude Oil,2023,18-05-2023,72.75,72.87000275,71.41999817,71.86000061,80864
CL=F,Crude Oil,2023,19-05-2023,71.94000244,73.40000153,71.02999878,71.55000305,69949
CL=F,Crude Oil,2023,22-05-2023,71.69999695,72.36000061,70.55000305,71.98999786,263977
CL=F,Crude Oil,2023,23-05-2023,72.09999847,73.79000092,71.70999908,72.91000366,317586
CL=F,Crude Oil,2023,24-05-2023,73.76999664,74.73000336,73.12999725,74.33999634,386611
CL=F,Crude Oil,2023,25-05-2023,74.20999908,74.37000275,70.98000336,71.83000183,422637
CL=F,Crude Oil,2023,26-05-2023,71.88999939,73.05000305,71.48999786,72.66999817,261498
CL=F,Crude Oil,2023,30-05-2023,73.23000336,73.55000305,69.01999664,69.45999908,440862
CL=F,Crude Oil,2023,31-05-2023,69.62000275,69.69000244,67.02999878,68.08999634,444787
CL=F,Crude Oil,2023,01-06-2023,67.59999847,71.06999969,67.51000214,70.09999847,395393
CL=F,Crude Oil,2023,02-06-2023,70.20999908,72.16999817,70,71.73999786,322596
CL=F,Crude Oil,2023,05-06-2023,75.02999878,75.05999756,71.73000336,72.15000153,383943
CL=F,Crude Oil,2023,06-06-2023,71.98999786,72.33000183,70.12999725,71.73999786,314962
CL=F,Crude Oil,2023,07-06-2023,71.55999756,73.19000244,71.01000214,72.52999878,299127
CL=F,Crude Oil,2023,08-06-2023,72.47000122,73.27999878,69.02999878,71.29000092,485396
CL=F,Crude Oil,2023,09-06-2023,70.94000244,71.76999664,70.09999847,70.16999817,300724
CL=F,Crude Oil,2023,12-06-2023,70.26999664,70.33000183,66.80000305,67.12000275,404769
CL=F,Crude Oil,2023,13-06-2023,67.30999756,69.83000183,67.15000153,69.41999817,366354
CL=F,Crude Oil,2023,14-06-2023,69.34999847,70.48999786,68.06999969,68.26999664,304449
CL=F,Crude Oil,2023,15-06-2023,68.69999695,70.95999908,67.97000122,70.62000275,115613
CL=F,Crude Oil,2023,16-06-2023,70.55000305,71.88999939,69.94999695,71.77999878,99185
CL=F,Crude Oil,2023,20-06-2023,71.44999695,72.08999634,69.65000153,70.5,430492
CL=F,Crude Oil,2023,21-06-2023,70.90000153,72.72000122,70.80000305,72.52999878,264656
CL=F,Crude Oil,2023,22-06-2023,72.43000031,72.65000153,68.93000031,69.51000214,421348
CL=F,Crude Oil,2023,23-06-2023,69.52999878,69.65000153,67.34999847,69.16000366,322475
CL=F,Crude Oil,2023,26-06-2023,69.83999634,70.11000061,68.70999908,69.37000275,280116
CL=F,Crude Oil,2023,27-06-2023,69.48999786,70.15000153,67.5,67.69999695,384752
CL=F,Crude Oil,2023,28-06-2023,68.01000214,69.73000336,67.05000305,69.55999756,368295
CL=F,Crude Oil,2023,29-06-2023,69.25,70.59999847,68.93000031,69.86000061,292865
CL=F,Crude Oil,2023,30-06-2023,69.81999969,71.04000092,69.52999878,70.63999939,299873
CL=F,Crude Oil,2023,03-07-2023,70.44999695,71.76999664,69.69000244,69.79000092,303479
CL=F,Crude Oil,2023,05-07-2023,70.15000153,72.16999817,69.90000153,71.79000092,456809
CL=F,Crude Oil,2023,06-07-2023,71.80000305,72.33999634,70.22000122,71.80000305,395381
CL=F,Crude Oil,2023,07-07-2023,71.88999939,73.91999817,71.19000244,73.86000061,362632
CL=F,Crude Oil,2023,10-07-2023,73.86000061,74.15000153,72.66999817,72.98999786,301014
CL=F,Crude Oil,2023,11-07-2023,73.19000244,74.95999908,72.98000336,74.83000183,326883
CL=F,Crude Oil,2023,12-07-2023,74.83000183,76.15000153,74.66999817,75.75,352887
CL=F,Crude Oil,2023,13-07-2023,75.84999847,77.33000183,75.31999969,76.88999939,379728
CL=F,Crude Oil,2023,14-07-2023,77.16000366,77.30000305,75.11000061,75.41999817,299576
CL=F,Crude Oil,2023,17-07-2023,75.01999664,76.08999634,73.83999634,74.15000153,244785
CL=F,Crude Oil,2023,18-07-2023,74.18000031,75.95999908,73.87999725,75.75,125092
CL=F,Crude Oil,2023,19-07-2023,75.83999634,76.97000122,75.06999969,75.34999847,92920
CL=F,Crude Oil,2023,20-07-2023,75.34999847,76.15000153,74.72000122,75.62999725,340962
CL=F,Crude Oil,2023,21-07-2023,75.69999695,77.29000092,75.69000244,77.06999969,308106
CL=F,Crude Oil,2023,24-07-2023,77.01000214,79.27999878,76.44000244,78.73999786,368285
CL=F,Crude Oil,2023,25-07-2023,78.84999847,79.90000153,78.29000092,79.62999725,349600
CL=F,Crude Oil,2023,26-07-2023,79.33999634,79.76999664,78.55000305,78.77999878,322031
CL=F,Crude Oil,2023,27-07-2023,78.90000153,80.59999847,78.87000275,80.08999634,374358
CL=F,Crude Oil,2023,28-07-2023,79.83999634,80.70999908,79.06999969,80.58000183,299547
CL=F,Crude Oil,2023,31-07-2023,80.65000153,82,80.12999725,81.80000305,297270
CL=F,Crude Oil,2023,01-08-2023,81.73000336,82.22000122,80.58999634,81.37000275,307859
CL=F,Crude Oil,2023,02-08-2023,82.05000305,82.43000031,79.05000305,79.48999786,414825
CL=F,Crude Oil,2023,03-08-2023,79.76999664,81.86000061,78.69000244,81.55000305,402641
CL=F,Crude Oil,2023,04-08-2023,81.73000336,83.23999786,81.51000214,82.81999969,320873
CL=F,Crude Oil,2023,07-08-2023,82.81999969,83.30000305,81.51999664,81.94000244,293036
CL=F,Crude Oil,2023,08-08-2023,82.52999878,83.08000183,79.90000153,82.91999817,424545
CL=F,Crude Oil,2023,09-08-2023,82.87999725,84.65000153,82.66999817,84.40000153,478140
CL=F,Crude Oil,2023,10-08-2023,84.25,84.88999939,82.58000183,82.81999969,362188
CL=F,Crude Oil,2023,11-08-2023,82.83000183,83.80999756,82.23000336,83.19000244,331254
CL=F,Crude Oil,2023,14-08-2023,83.08999634,83.19999695,81.76000214,82.51000214,277352
CL=F,Crude Oil,2023,15-08-2023,82.51999664,82.91000366,80.40000153,80.98999786,303207
CL=F,Crude Oil,2023,16-08-2023,81.23000336,81.43000031,79.05000305,79.37999725,325403
CL=F,Crude Oil,2023,17-08-2023,79.25,81.08000183,78.94999695,80.38999939,235581
CL=F,Crude Oil,2023,18-08-2023,80.04000092,81.61000061,79.58999634,81.25,128090
CL=F,Crude Oil,2023,21-08-2023,81.43000031,82.47000122,80.61000061,80.72000122,115874
CL=F,Crude Oil,2023,22-08-2023,80.80000305,80.98999786,80.09999847,80.34999847,287489
CL=F,Crude Oil,2023,23-08-2023,79.63999939,79.91000366,77.62000275,78.88999939,378146
CL=F,Crude Oil,2023,24-08-2023,78.56999969,79.27999878,77.58999634,79.05000305,349230
CL=F,Crude Oil,2023,25-08-2023,78.87999725,80.44999695,78.13999939,79.83000183,411409
CL=F,Crude Oil,2023,28-08-2023,80.15000153,80.87000275,79.61000061,80.09999847,246584
CL=F,Crude Oil,2023,29-08-2023,79.98000336,81.41000366,79.33999634,81.16000366,284168
CL=F,Crude Oil,2023,30-08-2023,81.29000092,82.05000305,80.87999725,81.62999725,299418
CL=F,Crude Oil,2023,31-08-2023,81.69999695,83.69000244,81.48000336,83.62999725,368848
CL=F,Crude Oil,2023,01-09-2023,83.62999725,86.05999756,83.45999908,85.55000305,420461
CL=F,Crude Oil,2023,05-09-2023,86.05999756,88.06999969,85.01999664,86.69000244,452908
CL=F,Crude Oil,2023,06-09-2023,86.72000122,88.08000183,85.93000031,87.54000092,307115
CL=F,Crude Oil,2023,07-09-2023,87.54000092,87.73999786,86.38999939,86.87000275,270736
CL=F,Crude Oil,2023,08-09-2023,86.77999878,87.94999695,86.15000153,87.51000214,294437
CL=F,Crude Oil,2023,11-09-2023,87.40000153,88.15000153,86.70999908,87.29000092,292388
CL=F,Crude Oil,2023,12-09-2023,87.26999664,89.37000275,87.22000122,88.83999634,341137
CL=F,Crude Oil,2023,13-09-2023,88.75,89.63999939,88.29000092,88.51999664,345972
CL=F,Crude Oil,2023,14-09-2023,88.80999756,90.79000092,88.68000031,90.16000366,325270
CL=F,Crude Oil,2023,15-09-2023,90.66999817,91.23000336,89.22000122,90.76999664,315003
CL=F,Crude Oil,2023,18-09-2023,91.19999695,92.43000031,90.75,91.48000336,119258
CL=F,Crude Oil,2023,19-09-2023,92.22000122,93.73999786,91.06999969,91.19999695,94597
CL=F,Crude Oil,2023,20-09-2023,91.55000305,91.98000336,89.87000275,90.27999878,457854
CL=F,Crude Oil,2023,21-09-2023,89.30000305,90.98000336,88.37000275,89.62999725,351032
CL=F,Crude Oil,2023,22-09-2023,89.62000275,91.33000183,89.30999756,90.02999878,402087
CL=F,Crude Oil,2023,25-09-2023,90.55000305,90.83000183,89.02999878,89.68000031,328369
CL=F,Crude Oil,2023,26-09-2023,89.87999725,90.73999786,88.19000244,90.38999939,318016
CL=F,Crude Oil,2023,27-09-2023,90.52999878,94.16999817,90.40000153,93.68000031,504630
CL=F,Crude Oil,2023,28-09-2023,93.77999878,95.02999878,91.38999939,91.70999908,406709
CL=F,Crude Oil,2023,29-09-2023,91.76000214,93.09999847,90.34999847,90.79000092,355782
CL=F,Crude Oil,2023,02-10-2023,90.81999969,91.87999725,88.45999908,88.81999969,334493
CL=F,Crude Oil,2023,03-10-2023,88.66999817,90.26999664,87.76000214,89.23000336,350659
CL=F,Crude Oil,2023,04-10-2023,89.41999817,89.58999634,84.16000366,84.22000122,459995
CL=F,Crude Oil,2023,05-10-2023,84.44999695,84.91999817,82.15000153,82.30999756,465997
CL=F,Crude Oil,2023,06-10-2023,82.27999878,83.27999878,81.5,82.79000092,461139
CL=F,Crude Oil,2023,09-10-2023,85.25,87.23999786,84.66999817,86.37999725,435037
CL=F,Crude Oil,2023,10-10-2023,86.43000031,86.73999786,85.12000275,85.97000122,337654
CL=F,Crude Oil,2023,11-10-2023,85.95999908,86.51000214,83.11000061,83.48999786,425395
CL=F,Crude Oil,2023,12-10-2023,83.19999695,85.19999695,82.30999756,82.91000366,373492
CL=F,Crude Oil,2023,13-10-2023,83.51000214,87.83000183,83.34999847,87.69000244,356863
CL=F,Crude Oil,2023,16-10-2023,87.72000122,88.33000183,86.31999969,86.66000366,235780
CL=F,Crude Oil,2023,17-10-2023,87.05999756,87.75,85.59999847,86.66000366,197124
CL=F,Crude Oil,2023,18-10-2023,87.80999756,89.87999725,87.19999695,88.31999969,92797
CL=F,Crude Oil,2023,19-10-2023,88.23999786,90.68000031,86.59999847,89.37000275,72058
CL=F,Crude Oil,2023,20-10-2023,90.27999878,90.77999878,88.33000183,88.75,311917
CL=F,Crude Oil,2023,23-10-2023,88,88.29000092,85.34999847,85.48999786,315517
CL=F,Crude Oil,2023,24-10-2023,86.15000153,86.30000305,82.94000244,83.73999786,370591
CL=F,Crude Oil,2023,25-10-2023,83.69000244,85.55999756,82.08000183,85.38999939,429459
CL=F,Crude Oil,2023,26-10-2023,85.37000275,85.58999634,82.55999756,83.20999908,341792
CL=F,Crude Oil,2023,27-10-2023,83.52999878,85.90000153,83.09999847,85.54000092,333760
CL=F,Crude Oil,2023,30-10-2023,85,85.30000305,81.81999969,82.30999756,356928
CL=F,Crude Oil,2023,31-10-2023,82.58999634,83.37000275,80.73999786,81.01999664,346007
CL=F,Crude Oil,2023,01-11-2023,81.48000336,83.41999817,80.30000305,80.44000244,321592
CL=F,Crude Oil,2023,02-11-2023,80.81999969,82.83000183,80.22000122,82.45999908,307122
CL=F,Crude Oil,2023,03-11-2023,82.58000183,83.59999847,80.09999847,80.51000214,457281
CL=F,Crude Oil,2023,06-11-2023,81.12999725,82.23999786,80.66000366,80.81999969,271131
CL=F,Crude Oil,2023,07-11-2023,80.93000031,81.05000305,77.08999634,77.37000275,396289
CL=F,Crude Oil,2023,08-11-2023,77.12000275,77.52999878,74.91000366,75.33000183,429647
CL=F,Crude Oil,2023,09-11-2023,75.65000153,77.16000366,75.20999908,75.73999786,303430
CL=F,Crude Oil,2023,10-11-2023,75.58999634,77.73000336,75.30999756,77.16999817,266998
CL=F,Crude Oil,2023,13-11-2023,77.15000153,78.63999939,76.20999908,78.26000214,262903
CL=F,Crude Oil,2023,14-11-2023,78.52999878,79.76999664,77.79000092,78.26000214,263002
CL=F,Crude Oil,2023,15-11-2023,78.16999817,78.76999664,76.30999756,76.66000366,282301
CL=F,Crude Oil,2023,16-11-2023,76.59999847,76.62999725,72.16000366,72.90000153,125165
CL=F,Crude Oil,2023,17-11-2023,72.97000122,75.98999786,72.75,75.88999939,101484
CL=F,Crude Oil,2023,20-11-2023,75.65000153,78.22000122,75.65000153,77.59999847,270638
CL=F,Crude Oil,2023,21-11-2023,77.65000153,77.91999817,76.91999817,77.76999664,238629
CL=F,Crude Oil,2023,22-11-2023,77.76999664,77.97000122,73.79000092,77.09999847,389325
CL=F,Crude Oil,2023,23-11-2023,76.79000092,76.80999756,75.30000305,76.34999847,389325
CL=F,Crude Oil,2023,24-11-2023,76.79000092,77.08999634,75.06999969,75.54000092,281147
CL=F,Crude Oil,2023,27-11-2023,75.30999756,76.23000336,74.05999756,74.86000061,289562
CL=F,Crude Oil,2023,28-11-2023,75.06999969,77.01999664,74.63999939,76.41000366,286618
CL=F,Crude Oil,2023,29-11-2023,76.55999756,78.08999634,75.66999817,77.86000061,322170
CL=F,Crude Oil,2023,30-11-2023,77.75,79.59999847,75.05000305,75.95999908,559169
CL=F,Crude Oil,2023,01-12-2023,75.58999634,76.76000214,73.93000031,74.06999969,559169
